key,press_time,release_time,dwell_time,flight_time
s,0.0,49.02,49.02,0.0
e,209.94,433.54,223.6,160.93
c,552.17,746.07,193.9,118.62
u,925.97,1070.57,144.6,179.91
r,1332.35,1476.19,143.84,261.78
e,1592.39,1761.87,169.48,116.19
p,1877.59,2079.65,202.06,115.73
a,2261.93,2346.44,84.5,182.28
s,2538.09,2689.22,151.13,191.66
s,2919.15,3028.59,109.45,229.93
w,3178.18,3277.09,98.91,149.59
o,3386.19,3601.14,214.95,109.1
r,3779.8,3948.59,168.79,178.66
d,4060.67,4201.62,140.95,112.08
1,4386.14,4540.58,154.44,184.52
2,4725.74,4933.19,207.45,185.16
3,5068.91,5271.81,202.89,135.72
