key,press_time,release_time,dwell_time,flight_time
s,0.0,189.98,189.98,0.0
e,366.14,534.54,168.4,176.16
c,640.38,791.56,151.18,105.84
u,960.55,1121.57,161.02,168.99
r,1272.91,1437.19,164.28,151.34
e,1466.82,1643.07,176.25,29.63
p,1827.02,2007.99,180.97,183.95
a,2098.34,2272.98,174.64,90.36
s,2383.37,2563.56,180.2,110.39
s,2811.53,2911.57,100.04,247.97
w,3041.87,3204.06,162.19,130.3
o,3391.16,3582.91,191.75,187.1
r,3694.06,3842.37,148.3,111.15
d,4011.02,4191.28,180.26,168.65
1,4362.0,4545.84,183.84,170.72
2,4647.74,4850.16,202.42,101.9
3,5065.52,5235.61,170.09,215.36
