key,press_time,release_time,dwell_time,flight_time
s,0.0,72.47,72.47,0.0
e,154.13,243.48,89.36,81.66
c,376.35,457.32,80.98,132.87
u,573.13,619.68,46.55,115.81
r,711.47,782.16,70.69,91.79
e,881.73,952.32,70.59,99.57
p,1086.2,1169.42,83.22,133.88
a,1293.81,1364.91,71.1,124.39
s,1396.78,1498.02,101.23,31.87
s,1564.01,1641.01,77.0,65.99
w,1712.1,1794.36,82.26,71.09
o,1865.31,1949.66,84.34,70.95
r,2083.41,2142.61,59.2,133.76
d,2237.01,2294.08,57.07,94.4
1,2387.44,2529.27,141.84,93.36
2,2644.02,2787.27,143.25,114.74
3,2874.75,2985.26,110.5,87.49
