key,press_time,release_time,dwell_time,flight_time
s,0.0,148.42,148.42,0.0
e,275.37,475.67,200.3,126.95
c,560.83,699.8,138.97,85.16
u,827.07,968.21,141.14,127.27
r,1071.41,1208.02,136.61,103.21
e,1272.99,1400.56,127.57,64.97
p,1509.65,1696.24,186.59,109.08
a,1765.8,1862.92,97.12,69.56
s,1990.66,2166.58,175.92,127.74
s,2286.25,2450.76,164.52,119.66
w,2596.58,2755.74,159.16,145.82
o,2881.94,3061.96,180.03,126.2
r,3196.83,3292.06,95.24,134.86
d,3394.19,3589.19,195.0,102.12
1,3685.52,3947.24,261.72,96.34
2,4071.9,4243.9,172.0,124.66
3,4413.77,4607.59,193.82,169.87
