key,press_time,release_time,dwell_time,flight_time
s,0.0,74.36,74.36,0.0
e,213.8,292.17,78.37,139.44
c,424.99,530.82,105.82,132.82
u,656.83,718.13,61.31,126.01
r,818.21,921.94,103.73,100.08
e,998.35,1063.19,64.84,76.41
p,1192.88,1291.25,98.37,129.69
a,1379.1,1477.98,98.88,87.84
s,1528.66,1628.43,99.77,50.67
s,1778.19,1856.41,78.22,149.76
w,1958.26,2042.47,84.2,101.85
o,2155.01,2268.97,113.95,112.55
r,2348.74,2403.26,54.52,79.77
d,2492.67,2571.08,78.42,89.41
1,2663.95,2764.82,100.87,92.87
2,2871.77,2990.39,118.61,106.95
3,3102.0,3195.89,93.89,111.62
