key,press_time,release_time,dwell_time,flight_time
s,0.0,129.87,129.87,0.0
e,257.27,412.83,155.57,127.4
c,589.69,761.4,171.71,176.86
u,906.09,1000.79,94.7,144.69
r,1127.36,1284.25,156.88,126.57
e,1427.23,1580.2,152.97,142.98
p,1678.86,1833.0,154.14,98.66
a,1936.17,2091.77,155.61,103.17
s,2176.66,2311.06,134.39,84.89
s,2459.41,2561.59,102.19,148.35
w,2747.83,2896.35,148.53,186.24
o,3027.9,3158.68,130.78,131.54
r,3245.36,3371.94,126.58,86.68
d,3511.97,3635.12,123.15,140.03
1,3771.53,3926.59,155.07,136.4
2,4039.38,4174.37,134.99,112.79
3,4313.19,4479.44,166.25,138.82
