key,press_time,release_time,dwell_time,flight_time
s,0.0,57.41,57.41,0.0
e,147.75,244.4,96.65,90.33
c,298.25,394.8,96.54,53.85
u,517.68,599.66,81.98,122.89
r,703.55,795.02,91.48,103.89
e,890.94,944.2,53.26,95.92
p,1041.18,1144.25,103.07,96.99
a,1269.51,1398.59,129.08,125.26
s,1509.96,1581.39,71.43,111.37
s,1673.93,1747.6,73.67,92.54
w,1862.7,1967.99,105.29,115.1
o,2068.64,2136.11,67.47,100.64
r,2209.48,2304.11,94.63,73.37
d,2387.89,2468.11,80.22,83.78
1,2543.86,2647.67,103.81,75.75
2,2761.16,2856.88,95.72,113.49
3,2975.58,3068.46,92.88,118.71
