key,press_time,release_time,dwell_time,flight_time
s,0.0,106.65,106.65,0.0
e,233.53,370.58,137.05,126.88
c,482.85,593.52,110.67,112.27
u,717.53,874.33,156.81,124.01
r,993.13,1081.0,87.86,118.8
e,1187.86,1279.25,91.39,106.86
p,1389.33,1568.86,179.53,110.08
a,1652.89,1771.08,118.19,84.03
s,1909.49,2040.78,131.29,138.41
s,2151.54,2261.37,109.83,110.77
w,2409.93,2548.54,138.6,148.56
o,2681.59,2818.79,137.2,133.06
r,2922.86,2984.64,61.78,104.07
d,3161.36,3253.68,92.32,176.72
1,3389.38,3528.07,138.69,135.7
2,3633.73,3768.27,134.54,105.67
3,3888.69,4033.97,145.28,120.42
