key,press_time,release_time,dwell_time,flight_time
s,0.0,79.99,79.99,0.0
e,317.59,441.76,124.17,237.59
c,603.28,720.18,116.9,161.52
u,834.46,971.01,136.56,114.28
r,1158.92,1249.25,90.33,187.91
e,1370.97,1496.16,125.19,121.72
p,1615.22,1765.27,150.05,119.06
a,1910.03,2024.19,114.16,144.76
s,2185.37,2276.93,91.56,161.18
s,2444.97,2543.17,98.2,168.04
w,2664.47,2774.08,109.61,121.3
o,2915.67,3035.98,120.31,141.59
r,3140.71,3248.57,107.85,104.73
d,3418.89,3524.24,105.35,170.33
1,3670.83,3814.74,143.91,146.59
2,3873.41,4011.23,137.82,58.67
3,4209.45,4361.64,152.19,198.22
