key,press_time,release_time,dwell_time,flight_time
s,0.0,64.34,64.34,0.0
e,111.49,203.52,92.03,47.15
c,283.56,385.92,102.36,80.04
u,410.92,520.02,109.09,25.0
r,603.22,702.52,99.3,83.21
e,789.04,867.72,78.68,86.52
p,968.9,1062.42,93.52,101.18
a,1129.78,1227.46,97.68,67.36
s,1304.23,1406.3,102.07,76.78
s,1491.4,1574.0,82.6,85.09
w,1681.89,1747.95,66.06,107.9
o,1838.62,1916.97,78.35,90.67
r,2001.46,2088.55,87.09,84.49
d,2148.2,2233.7,85.51,59.65
1,2328.72,2429.65,100.93,95.02
2,2492.95,2612.03,119.09,63.3
3,2694.16,2808.57,114.41,82.13
