key,press_time,release_time,dwell_time,flight_time
s,0.0,124.28,124.28,0.0
e,221.36,366.32,144.97,97.08
c,514.02,579.88,65.86,147.69
u,755.86,904.1,148.24,175.98
r,1021.66,1128.56,106.91,117.55
e,1200.28,1294.86,94.58,71.72
p,1426.54,1596.75,170.22,131.68
a,1745.96,1812.49,66.53,149.21
s,1952.24,2044.57,92.33,139.75
s,2186.94,2226.94,40.0,142.38
w,2352.41,2458.95,106.54,125.46
o,2610.22,2710.71,100.49,151.27
r,2861.41,3021.33,159.92,150.71
d,3171.98,3229.56,57.58,150.65
1,3361.4,3471.97,110.57,131.84
2,3608.22,3703.71,95.49,136.25
3,3764.15,3894.28,130.14,60.43
