key,press_time,release_time,dwell_time,flight_time
s,0.0,141.61,141.61,0.0
e,181.98,326.88,144.9,40.37
c,412.22,592.99,180.77,85.34
u,652.93,801.52,148.6,59.94
r,826.52,902.28,75.75,25.0
e,965.11,1005.11,40.0,62.83
p,1192.02,1458.03,266.02,186.91
a,1577.63,1833.75,256.12,119.6
s,1879.38,1934.35,54.96,45.64
s,2025.98,2083.56,57.58,91.63
w,2159.42,2245.35,85.93,75.86
o,2315.52,2427.27,111.74,70.17
r,2512.69,2687.61,174.92,85.42
d,2771.13,2907.24,136.1,83.53
1,3118.52,3332.45,213.93,211.28
2,3410.07,3609.64,199.57,77.62
3,3795.63,3964.81,169.19,185.99
