key,press_time,release_time,dwell_time,flight_time
s,0.0,184.07,184.07,0.0
e,471.12,584.35,113.23,287.05
c,829.04,1070.48,241.43,244.69
u,1262.86,1438.24,175.38,192.38
r,1638.24,1738.59,100.35,200.0
e,1915.67,2107.65,191.98,177.07
p,2231.53,2438.63,207.1,123.88
a,2667.64,2874.79,207.15,229.01
s,3066.87,3289.13,222.26,192.07
s,3527.31,3697.04,169.72,238.19
w,3883.97,4074.88,190.91,186.93
o,4255.66,4452.25,196.59,180.78
r,4715.03,4922.27,207.24,262.78
d,5074.3,5242.63,168.33,152.03
1,5361.14,5642.55,281.41,118.51
2,5923.75,6108.94,185.2,281.2
3,6318.33,6537.84,219.5,209.39
