key,press_time,release_time,dwell_time,flight_time
s,0.0,114.59,114.59,0.0
e,216.96,342.03,125.07,102.36
c,530.56,626.16,95.6,188.53
u,694.79,812.86,118.07,68.63
r,902.6,1025.94,123.34,89.73
e,1191.21,1343.57,152.36,165.27
p,1488.75,1639.25,150.5,145.18
a,1763.55,1905.67,142.12,124.3
s,2077.43,2213.54,136.11,171.77
s,2366.67,2481.69,115.02,153.13
w,2619.35,2750.01,130.65,137.66
o,2917.65,3036.0,118.36,167.64
r,3141.42,3251.64,110.22,105.42
d,3339.01,3464.72,125.71,87.37
1,3604.95,3779.65,174.7,140.23
2,3920.28,4044.48,124.21,140.62
3,4170.77,4302.95,132.17,126.29
