key,press_time,release_time,dwell_time,flight_time
s,0.0,85.21,85.21,0.0
e,206.73,337.63,130.9,121.53
c,449.16,581.09,131.93,111.53
u,732.2,841.27,109.07,151.11
r,965.13,1084.38,119.25,123.85
e,1221.32,1368.18,146.86,136.94
p,1509.12,1658.99,149.88,140.93
a,1719.9,1836.1,116.2,60.91
s,1965.32,2075.43,110.11,129.22
s,2260.95,2354.11,93.16,185.52
w,2501.94,2602.11,100.17,147.83
o,2705.12,2781.5,76.38,103.0
r,2931.21,3050.26,119.04,149.71
d,3200.63,3311.12,110.49,150.37
1,3510.81,3647.46,136.66,199.68
2,3860.82,3996.85,136.04,213.35
3,4116.65,4217.99,101.34,119.8
