key,press_time,release_time,dwell_time,flight_time
s,0.0,46.21,46.21,0.0
e,113.76,184.4,70.64,67.55
c,277.5,343.54,66.05,93.1
u,414.03,465.29,51.26,70.48
r,544.53,615.66,71.13,79.24
e,701.94,771.5,69.56,86.28
p,839.27,945.8,106.53,67.77
a,987.53,1063.59,76.06,41.72
s,1139.93,1197.91,57.97,76.34
s,1271.19,1321.82,50.63,73.28
w,1405.53,1466.61,61.07,83.71
o,1560.73,1634.4,73.67,94.13
r,1720.4,1817.76,97.36,86.0
d,1899.34,1966.07,66.73,81.57
1,2036.37,2111.62,75.26,70.29
2,2204.35,2304.55,100.2,92.73
3,2379.02,2463.4,84.38,74.48
