key,press_time,release_time,dwell_time,flight_time
s,0.0,248.9,248.9,0.0
e,397.23,603.52,206.29,148.33
c,832.08,994.09,162.01,228.56
u,1076.45,1353.64,277.19,82.36
r,1462.82,1502.82,40.0,109.18
e,1813.38,1965.96,152.58,310.56
p,2103.41,2158.92,55.51,137.45
a,2183.92,2387.28,203.36,25.0
s,2495.59,2665.0,169.42,108.31
s,2829.09,2967.49,138.4,164.08
w,3026.5,3111.99,85.49,59.01
o,3302.68,3476.14,173.46,190.69
r,3550.55,3711.23,160.68,74.41
d,3890.02,3949.62,59.59,178.79
1,4021.53,4261.33,239.8,71.91
2,4439.52,4552.99,113.47,178.19
3,4767.96,4929.09,161.13,214.98
