key,press_time,release_time,dwell_time,flight_time
s,0.0,96.63,96.63,0.0
e,222.89,316.31,93.43,126.26
c,408.23,498.99,90.77,91.91
u,647.74,768.55,120.81,148.74
r,876.33,939.42,63.09,107.78
e,1070.62,1209.29,138.66,131.21
p,1363.19,1473.06,109.87,153.9
a,1605.87,1720.84,114.97,132.81
s,1818.16,1877.49,59.32,97.32
s,1915.56,2009.57,94.01,38.08
w,2205.35,2323.52,118.18,195.77
o,2445.95,2534.48,88.54,122.42
r,2645.9,2793.29,147.38,111.42
d,2911.91,2991.31,79.41,118.62
1,3103.5,3210.09,106.58,112.19
2,3320.64,3434.15,113.52,110.55
3,3591.26,3740.46,149.2,157.11
