key,press_time,release_time,dwell_time,flight_time
s,0.0,66.79,66.79,0.0
e,170.45,260.0,89.54,103.66
c,383.27,482.06,98.79,123.27
u,563.2,612.31,49.11,81.15
r,796.54,870.91,74.38,184.23
e,993.85,1055.21,61.36,122.94
p,1161.7,1241.15,79.46,106.48
a,1333.09,1414.54,81.45,91.94
s,1540.75,1620.99,80.23,126.22
s,1749.03,1815.8,66.77,128.04
w,1908.95,2012.85,103.89,93.16
o,2051.54,2131.33,79.79,38.69
r,2244.04,2330.31,86.27,112.71
d,2429.03,2511.74,82.71,98.72
1,2641.54,2719.67,78.13,129.8
2,2892.93,2986.37,93.44,173.26
3,3110.78,3208.02,97.24,124.41
