key,press_time,release_time,dwell_time,flight_time
s,0.0,186.78,186.78,0.0
e,270.66,446.33,175.67,83.88
c,533.24,685.15,151.91,86.91
u,809.85,980.81,170.95,124.7
r,1119.27,1252.55,133.28,138.46
e,1412.83,1517.4,104.57,160.29
p,1714.72,1940.87,226.16,197.31
a,2020.28,2225.73,205.45,79.41
s,2435.73,2525.69,89.96,210.0
s,2610.76,2755.1,144.34,85.07
w,2943.43,3046.36,102.93,188.33
o,3191.37,3297.3,105.93,145.01
r,3322.3,3493.05,170.75,25.0
d,3627.43,3732.08,104.65,134.39
1,3869.21,4046.97,177.77,137.13
2,4168.84,4302.27,133.42,121.87
3,4362.42,4500.1,137.68,60.15
