key,press_time,release_time,dwell_time,flight_time
s,0.0,98.91,98.91,0.0
e,167.55,223.57,56.02,68.63
c,285.81,422.84,137.04,62.24
u,500.76,597.39,96.64,77.91
r,649.72,712.85,63.13,52.33
e,812.18,891.14,78.96,99.33
p,1010.81,1106.0,95.19,119.68
a,1180.13,1307.5,127.38,74.13
s,1403.61,1532.82,129.21,96.11
s,1664.83,1747.59,82.76,132.01
w,1819.56,1889.59,70.03,71.96
o,1968.26,2044.75,76.49,78.68
r,2142.15,2236.85,94.7,97.39
d,2321.34,2376.37,55.03,84.49
1,2454.85,2565.24,110.39,78.48
2,2638.52,2756.4,117.87,73.28
3,2819.71,2926.52,106.8,63.32
