key,press_time,release_time,dwell_time,flight_time
s,0.0,54.57,54.57,0.0
e,186.23,280.85,94.62,131.66
c,388.1,474.34,86.23,107.25
u,555.23,626.41,71.18,80.9
r,681.9,758.19,76.3,55.49
e,857.45,948.84,91.39,99.25
p,1075.49,1174.31,98.82,126.65
a,1291.48,1402.4,110.92,117.17
s,1504.16,1562.03,57.87,101.77
s,1628.03,1686.77,58.74,65.99
w,1770.26,1854.42,84.16,83.49
o,1967.64,2046.61,78.98,113.22
r,2109.92,2181.82,71.9,63.31
d,2314.88,2408.92,94.05,133.06
1,2516.22,2621.03,104.81,107.29
2,2747.53,2872.23,124.7,126.49
3,2974.24,3110.59,136.35,102.01
