key,press_time,release_time,dwell_time,flight_time
s,0.0,200.44,200.44,0.0
e,479.16,638.03,158.87,278.72
c,846.55,1037.28,190.73,208.52
u,1141.05,1371.55,230.5,103.76
r,1532.65,1686.45,153.8,161.11
e,1760.51,1944.36,183.85,74.06
p,2129.1,2310.52,181.42,184.74
a,2504.13,2722.14,218.01,193.61
s,2903.35,3128.15,224.81,181.21
s,3293.47,3446.46,152.99,165.31
w,3655.85,3833.44,177.59,209.39
o,4061.42,4259.94,198.52,227.97
r,4337.0,4536.22,199.23,77.06
d,4772.47,4949.3,176.83,236.25
1,5124.27,5348.67,224.39,174.98
2,5541.02,5717.81,176.79,192.36
3,5911.92,6160.19,248.27,194.11
