key,press_time,release_time,dwell_time,flight_time
s,0.0,128.7,128.7,0.0
e,245.85,394.71,148.86,117.14
c,553.36,670.32,116.96,158.65
u,850.51,927.77,77.26,180.19
r,995.36,1089.99,94.63,67.59
e,1320.3,1410.73,90.42,230.31
p,1521.31,1673.99,152.68,110.58
a,1851.34,2011.91,160.57,177.35
s,2259.35,2359.82,100.47,247.44
s,2493.86,2660.52,166.67,134.03
w,2801.87,2996.05,194.18,141.35
o,3033.82,3177.79,143.97,37.76
r,3300.12,3482.66,182.54,122.33
d,3598.51,3715.17,116.67,115.85
1,3877.23,4113.73,236.5,162.06
2,4234.15,4429.87,195.71,120.43
3,4598.12,4787.36,189.25,168.25
