key,press_time,release_time,dwell_time,flight_time
s,0.0,142.74,142.74,0.0
e,355.25,534.88,179.63,212.5
c,714.74,851.14,136.41,179.86
u,1047.87,1191.94,144.08,196.72
r,1260.82,1463.88,203.06,68.87
e,1613.19,1771.36,158.17,149.31
p,1975.74,2205.76,230.02,204.38
a,2397.88,2579.15,181.28,192.11
s,2686.06,2819.13,133.07,106.91
s,3032.16,3113.87,81.71,213.03
w,3319.25,3468.75,149.5,205.38
o,3576.25,3793.53,217.29,107.5
r,3920.71,4075.18,154.46,127.18
d,4256.12,4349.52,93.4,180.94
1,4581.12,4745.2,164.08,231.6
2,4924.68,5122.65,197.97,179.48
3,5264.0,5435.75,171.75,141.35
