key,press_time,release_time,dwell_time,flight_time
s,0.0,87.9,87.9,0.0
e,179.23,273.81,94.58,91.33
c,384.71,424.71,40.0,110.9
u,506.48,608.56,102.07,81.77
r,706.93,785.38,78.45,98.37
e,866.32,959.36,93.05,80.94
p,1078.05,1169.96,91.9,118.69
a,1321.02,1428.02,107.0,151.06
s,1507.71,1583.14,75.43,79.69
s,1709.04,1767.81,58.77,125.9
w,1864.68,1915.52,50.84,96.87
o,2052.72,2092.72,40.0,137.2
r,2191.4,2282.46,91.06,98.68
d,2330.74,2376.02,45.27,48.28
1,2461.6,2517.73,56.14,85.58
2,2593.45,2710.06,116.62,75.71
3,2806.36,2873.88,67.52,96.3
