key,press_time,release_time,dwell_time,flight_time
s,0.0,90.5,90.5,0.0
e,152.72,262.57,109.85,62.22
c,354.67,437.12,82.44,92.1
u,536.56,621.36,84.79,99.44
r,726.44,806.31,79.87,105.08
e,901.63,985.24,83.61,95.32
p,1080.39,1189.43,109.04,95.15
a,1300.77,1374.34,73.56,111.34
s,1436.21,1518.53,82.32,61.87
s,1588.17,1665.82,77.65,69.64
w,1747.92,1832.56,84.64,82.1
o,1936.87,2052.06,115.19,104.31
r,2140.11,2223.04,82.94,88.04
d,2361.89,2424.06,62.16,138.85
1,2535.97,2663.67,127.7,111.92
2,2710.05,2795.7,85.65,46.37
3,2905.45,3030.75,125.3,109.75
