key,press_time,release_time,dwell_time,flight_time
s,0.0,62.35,62.35,0.0
e,138.54,224.24,85.71,76.18
c,345.32,431.13,85.82,121.07
u,508.62,611.04,102.42,77.49
r,732.24,804.13,71.89,121.2
e,882.4,981.88,99.48,78.26
p,1065.75,1178.44,112.68,83.88
a,1288.12,1377.36,89.24,109.68
s,1459.06,1547.23,88.17,81.71
s,1595.65,1678.65,83.0,48.42
w,1760.59,1844.36,83.77,81.94
o,1962.25,2041.41,79.15,117.9
r,2132.64,2204.82,72.18,91.23
d,2266.55,2331.61,65.06,61.74
1,2425.04,2527.05,102.01,93.43
2,2625.13,2757.82,132.7,98.08
3,2864.98,2927.65,62.67,107.16
