key,press_time,release_time,dwell_time,flight_time
s,0.0,78.72,78.72,0.0
e,174.06,258.26,84.2,95.34
c,341.97,411.75,69.78,83.72
u,458.65,543.03,84.39,46.89
r,635.17,711.73,76.56,92.13
e,794.99,887.51,92.52,83.26
p,964.32,1028.49,64.16,76.81
a,1128.16,1200.22,72.06,99.68
s,1263.18,1323.69,60.51,62.96
s,1417.78,1502.47,84.69,94.09
w,1573.15,1629.19,56.04,70.68
o,1687.38,1786.04,98.66,58.19
r,1870.43,1941.09,70.66,84.4
d,2017.56,2092.08,74.52,76.47
1,2178.27,2252.41,74.15,86.18
2,2301.85,2389.59,87.75,49.43
3,2433.67,2516.77,83.11,44.07
