key,press_time,release_time,dwell_time,flight_time
s,0.0,208.34,208.34,0.0
e,396.31,632.32,236.01,187.97
c,843.73,1116.24,272.51,211.41
u,1342.59,1542.61,200.02,226.34
r,1715.14,1979.86,264.72,172.53
e,2184.45,2424.14,239.7,204.58
p,2560.22,2802.51,242.29,136.07
a,2994.16,3233.0,238.84,191.66
s,3416.31,3621.85,205.54,183.31
s,3730.06,3893.51,163.46,108.21
w,4143.49,4329.25,185.76,249.98
o,4479.15,4652.61,173.47,149.9
r,4874.31,5074.72,200.41,221.7
d,5317.14,5435.85,118.71,242.42
1,5735.55,5950.95,215.41,299.69
2,6103.54,6369.21,265.67,152.59
3,6572.66,6742.76,170.1,203.45
