key,press_time,release_time,dwell_time,flight_time
s,0.0,176.98,176.98,0.0
e,261.6,453.33,191.73,84.61
c,593.47,667.55,74.08,140.14
u,906.54,1075.15,168.61,238.99
r,1215.46,1347.43,131.97,140.31
e,1464.55,1603.48,138.93,117.12
p,1747.0,1905.61,158.61,143.53
a,2090.69,2310.03,219.34,185.07
s,2493.57,2693.41,199.84,183.54
s,2865.6,2992.34,126.74,172.18
w,3125.72,3310.58,184.86,133.38
o,3434.4,3639.93,205.52,123.82
r,3814.2,4036.74,222.54,174.27
d,4189.78,4375.59,185.81,153.04
1,4519.37,4675.01,155.64,143.78
2,4849.55,5096.18,246.63,174.54
3,5236.95,5477.94,240.99,140.77
