key,press_time,release_time,dwell_time,flight_time
s,0.0,62.65,62.65,0.0
e,165.29,242.67,77.39,102.63
c,366.73,454.06,87.33,124.06
u,509.4,603.33,93.93,55.34
r,762.75,859.56,96.81,159.42
e,958.97,1034.5,75.53,99.42
p,1165.87,1264.63,98.76,131.37
a,1387.5,1462.13,74.63,122.87
s,1555.65,1632.99,77.34,93.51
s,1730.95,1805.99,75.05,97.96
w,1924.47,1964.47,40.0,118.47
o,2133.13,2239.47,106.34,168.66
r,2298.73,2380.37,81.64,59.26
d,2453.84,2535.24,81.39,73.47
1,2651.36,2754.16,102.81,116.12
2,2894.38,2996.98,102.6,140.22
3,3107.75,3247.74,139.99,110.77
