key,press_time,release_time,dwell_time,flight_time
s,0.0,148.65,148.65,0.0
e,345.39,461.01,115.62,196.74
c,634.05,842.09,208.04,173.04
u,1005.01,1133.71,128.7,162.91
r,1302.19,1412.87,110.68,168.48
e,1600.61,1724.16,123.55,187.74
p,1888.8,2061.32,172.52,164.64
a,2215.31,2359.75,144.44,153.99
s,2558.88,2695.27,136.39,199.13
s,2843.06,2960.37,117.31,147.78
w,3110.04,3264.22,154.18,149.67
o,3447.63,3669.97,222.35,183.41
r,3806.07,3979.54,173.47,136.09
d,4168.64,4306.26,137.62,189.1
1,4429.52,4565.93,136.42,123.26
2,4701.6,4879.65,178.05,135.67
3,5178.29,5388.31,210.02,298.64
