key,press_time,release_time,dwell_time,flight_time
s,0.0,117.19,117.19,0.0
e,228.38,381.09,152.71,111.19
c,504.8,605.27,100.47,123.71
u,773.32,879.53,106.21,168.05
r,1049.18,1149.5,100.32,169.65
e,1285.38,1406.32,120.94,135.88
p,1526.89,1652.69,125.8,120.57
a,1853.31,1947.91,94.6,200.61
s,2032.36,2116.7,84.34,84.45
s,2224.71,2310.07,85.37,108.0
w,2474.71,2583.53,108.83,164.63
o,2680.56,2754.68,74.12,97.02
r,2843.69,2945.05,101.36,89.02
d,3076.62,3152.62,76.0,131.57
1,3226.03,3357.08,131.06,73.41
2,3538.6,3669.26,130.65,181.52
3,3829.98,3960.19,130.21,160.73
