key,press_time,release_time,dwell_time,flight_time
s,0.0,199.49,199.49,0.0
e,310.49,540.93,230.44,111.0
c,648.0,838.85,190.85,107.07
u,1001.52,1216.04,214.53,162.67
r,1371.49,1511.09,139.61,155.44
e,1679.53,1952.53,272.99,168.44
p,2159.41,2393.51,234.11,206.88
a,2549.35,2754.88,205.53,155.83
s,2925.63,3106.29,180.66,170.75
s,3356.13,3521.1,164.97,249.84
w,3650.93,3814.35,163.42,129.83
o,3998.22,4180.08,181.86,183.87
r,4380.22,4649.43,269.21,200.14
d,4801.79,4985.16,183.36,152.37
1,5139.29,5391.93,252.64,154.14
2,5568.01,5881.46,313.45,176.08
3,6091.37,6344.62,253.25,209.91
