key,press_time,release_time,dwell_time,flight_time
s,0.0,76.56,76.56,0.0
e,177.48,248.0,70.52,100.92
c,317.49,416.09,98.6,69.49
u,491.13,558.78,67.65,75.05
r,689.55,775.64,86.09,130.77
e,886.53,975.16,88.63,110.9
p,1054.14,1182.32,128.17,78.98
a,1309.94,1406.91,96.97,127.62
s,1500.32,1577.29,76.97,93.4
s,1709.67,1776.8,67.13,132.38
w,1917.04,1974.71,57.66,140.24
o,2078.34,2154.5,76.16,103.63
r,2274.55,2348.65,74.1,120.05
d,2473.99,2582.82,108.83,125.34
1,2718.28,2809.67,91.39,135.46
2,2919.29,3027.97,108.68,109.61
3,3119.81,3218.42,98.61,91.84
