key,press_time,release_time,dwell_time,flight_time
s,0.0,114.92,114.92,0.0
e,227.92,345.16,117.24,113.0
c,466.95,611.65,144.7,121.79
u,727.18,891.77,164.59,115.52
r,1025.16,1158.63,133.47,133.39
e,1295.77,1431.62,135.86,137.14
p,1548.56,1692.12,143.55,116.94
a,1824.77,1969.39,144.63,132.65
s,2056.72,2205.13,148.41,87.33
s,2301.5,2378.87,77.37,96.37
w,2511.47,2626.3,114.83,132.6
o,2679.71,2828.09,148.37,53.42
r,2927.79,3028.35,100.55,99.71
d,3132.32,3240.97,108.65,103.98
1,3322.1,3479.66,157.56,81.13
2,3594.86,3710.18,115.33,115.2
3,3853.25,4022.25,168.99,143.07
