key,press_time,release_time,dwell_time,flight_time
s,0.0,57.13,57.13,0.0
e,140.36,207.92,67.56,83.22
c,300.69,369.64,68.94,92.78
u,440.88,494.2,53.33,71.24
r,572.13,637.65,65.52,77.93
e,737.94,808.51,70.57,100.28
p,896.93,983.69,86.76,88.42
a,1069.73,1149.8,80.07,86.04
s,1288.94,1377.09,88.15,139.15
s,1442.99,1515.01,72.02,65.9
w,1595.82,1658.31,62.49,80.81
o,1700.7,1753.03,52.33,42.39
r,1811.82,1872.39,60.57,58.79
d,1929.51,1986.82,57.31,57.12
1,2079.77,2133.62,53.85,92.95
2,2214.27,2279.87,65.6,80.65
3,2350.82,2426.33,75.51,70.95
