key,press_time,release_time,dwell_time,flight_time
s,0.0,228.58,228.58,0.0
e,374.65,619.12,244.48,146.07
c,757.7,992.67,234.97,138.57
u,1117.83,1342.99,225.16,125.16
r,1493.86,1667.76,173.9,150.87
e,1878.55,2045.63,167.08,210.79
p,2273.92,2489.17,215.25,228.29
a,2717.21,2791.8,74.59,228.04
s,2964.57,3103.08,138.5,172.78
s,3289.81,3441.56,151.75,186.74
w,3656.44,3853.8,197.36,214.88
o,3962.01,4196.52,234.51,108.22
r,4354.91,4493.76,138.85,158.4
d,4601.84,4709.33,107.49,108.08
1,4865.41,5037.33,171.92,156.08
2,5181.95,5390.66,208.71,144.63
3,5674.48,5864.95,190.47,283.82
