key,press_time,release_time,dwell_time,flight_time
s,0.0,61.81,61.81,0.0
e,168.81,208.81,40.0,107.01
c,336.89,426.76,89.87,128.07
u,589.92,672.82,82.91,163.16
r,756.16,882.04,125.88,83.33
e,945.64,1029.44,83.81,63.6
p,1124.84,1213.04,88.2,95.4
a,1312.68,1367.86,55.18,99.64
s,1428.12,1508.9,80.78,60.26
s,1605.0,1650.53,45.53,96.1
w,1788.38,1887.64,99.26,137.85
o,1987.58,2057.72,70.14,99.94
r,2160.59,2231.28,70.69,102.87
d,2355.2,2407.82,52.62,123.92
1,2527.43,2617.35,89.91,119.61
2,2741.5,2875.95,134.45,124.15
3,2978.79,3026.15,47.36,102.84
