key,press_time,release_time,dwell_time,flight_time
s,0.0,82.32,82.32,0.0
e,139.74,226.4,86.66,57.41
c,331.73,417.07,85.34,105.33
u,511.83,572.68,60.84,94.76
r,696.25,769.33,73.08,123.57
e,848.67,960.49,111.82,79.34
p,1092.17,1190.55,98.38,131.68
a,1298.88,1390.16,91.28,108.33
s,1486.08,1559.5,73.42,95.92
s,1679.6,1761.73,82.14,120.1
w,1847.06,1936.69,89.63,85.33
o,2030.45,2126.83,96.37,93.76
r,2240.48,2321.33,80.85,113.65
d,2457.94,2534.33,76.39,136.61
1,2630.65,2740.18,109.53,96.32
2,2786.27,2921.43,135.16,46.09
3,3077.96,3180.11,102.14,156.54
