key,press_time,release_time,dwell_time,flight_time
s,0.0,125.14,125.14,0.0
e,218.35,351.86,133.51,93.21
c,487.39,620.04,132.65,135.53
u,733.7,873.52,139.82,113.66
r,963.16,1095.73,132.56,89.64
e,1214.47,1285.78,71.3,118.75
p,1424.01,1553.56,129.55,138.23
a,1706.98,1826.08,119.1,153.42
s,1951.86,1998.6,46.74,125.78
s,2148.58,2292.62,144.03,149.99
w,2410.66,2500.64,89.99,118.04
o,2568.92,2687.79,118.87,68.28
r,2788.05,2854.79,66.74,100.26
d,2948.73,3066.23,117.51,93.94
1,3221.26,3347.66,126.4,155.03
2,3523.87,3679.07,155.2,176.21
3,3805.89,3945.23,139.34,126.82
