key,press_time,release_time,dwell_time,flight_time
s,0.0,48.76,48.76,0.0
e,126.9,198.85,71.95,78.14
c,280.86,349.66,68.8,82.01
u,445.31,510.06,64.75,95.65
r,587.14,652.58,65.45,77.08
e,720.44,783.99,63.55,67.86
p,842.4,921.66,79.26,58.41
a,998.72,1050.91,52.19,77.06
s,1128.79,1179.72,50.93,77.88
s,1273.4,1327.97,54.57,93.68
w,1414.2,1470.43,56.23,86.23
o,1566.56,1636.84,70.28,96.13
r,1708.23,1787.68,79.45,71.39
d,1864.8,1904.8,40.0,77.12
1,1978.94,2061.35,82.41,74.14
2,2129.07,2219.07,89.99,67.73
3,2309.21,2389.83,80.62,90.14
