key,press_time,release_time,dwell_time,flight_time
s,0.0,100.14,100.14,0.0
e,211.93,323.05,111.12,111.79
c,427.49,560.7,133.21,104.44
u,682.81,784.13,101.33,122.11
r,901.43,1027.06,125.63,117.3
e,1216.14,1333.02,116.88,189.08
p,1466.14,1560.58,94.44,133.13
a,1622.63,1712.96,90.33,62.05
s,1820.5,1919.04,98.53,107.54
s,2043.89,2180.49,136.6,124.85
w,2252.56,2389.95,137.38,72.08
o,2543.62,2697.66,154.04,153.67
r,2805.75,2897.75,91.99,108.1
d,3053.55,3122.67,69.12,155.8
1,3259.33,3386.03,126.7,136.66
2,3505.0,3665.4,160.4,118.97
3,3841.0,3978.64,137.65,175.6
