key,press_time,release_time,dwell_time,flight_time
s,0.0,77.78,77.78,0.0
e,195.03,281.19,86.16,117.26
c,360.66,439.92,79.26,79.47
u,579.27,662.54,83.27,139.35
r,772.22,864.84,92.62,109.68
e,979.58,1066.11,86.53,114.73
p,1205.07,1286.54,81.48,138.95
a,1351.07,1452.26,101.18,64.53
s,1570.96,1651.62,80.66,118.71
s,1735.62,1838.57,102.95,84.0
w,1944.03,2055.11,111.08,105.46
o,2133.57,2241.67,108.1,78.46
r,2362.77,2480.16,117.39,121.11
d,2596.13,2718.84,122.71,115.97
1,2812.21,2923.58,111.37,93.37
2,3014.8,3113.52,98.72,91.22
3,3226.14,3343.81,117.68,112.61
