key,press_time,release_time,dwell_time,flight_time
s,0.0,103.95,103.95,0.0
e,151.17,287.48,136.32,47.22
c,399.25,513.78,114.53,111.76
u,650.43,792.43,142.01,136.65
r,914.87,1058.9,144.02,122.44
e,1222.79,1389.12,166.33,163.89
p,1486.28,1607.5,121.22,97.16
a,1742.63,1918.94,176.31,135.13
s,2116.66,2213.91,97.25,197.72
s,2299.5,2386.59,87.1,85.58
w,2461.14,2567.98,106.83,74.55
o,2682.45,2797.05,114.6,114.47
r,2944.24,3052.73,108.49,147.18
d,3225.88,3321.62,95.74,173.16
1,3443.92,3622.18,178.27,122.29
2,3810.19,3987.65,177.45,188.01
3,4150.02,4275.24,125.22,162.38
