key,press_time,release_time,dwell_time,flight_time
s,0.0,58.03,58.03,0.0
e,156.32,237.6,81.28,98.29
c,297.18,359.12,61.94,59.58
u,439.89,508.34,68.44,80.77
r,564.01,652.13,88.12,55.67
e,736.36,805.91,69.55,84.23
p,885.88,975.16,89.28,79.97
a,1041.6,1120.48,78.88,66.44
s,1210.55,1266.44,55.89,90.07
s,1354.47,1430.97,76.5,88.03
w,1490.9,1581.98,91.08,59.93
o,1665.26,1722.26,57.0,83.28
r,1777.4,1848.41,71.02,55.14
d,1943.83,1997.78,53.95,95.42
1,2078.55,2160.28,81.73,80.76
2,2238.3,2300.67,62.37,78.02
3,2395.64,2463.16,67.52,94.97
