key,press_time,release_time,dwell_time,flight_time
s,0.0,135.01,135.01,0.0
e,338.16,536.58,198.41,203.16
c,725.62,830.43,104.81,189.05
u,910.72,1071.62,160.91,80.29
r,1252.21,1379.33,127.12,180.59
e,1556.05,1751.64,195.59,176.72
p,1902.39,2033.51,131.12,150.76
a,2171.68,2336.88,165.2,138.17
s,2522.36,2604.79,82.43,185.48
s,2727.76,2827.87,100.11,122.97
w,3066.61,3245.9,179.29,238.75
o,3373.74,3529.32,155.59,127.83
r,3739.46,3871.57,132.1,210.14
d,4056.11,4208.61,152.51,184.54
1,4304.64,4485.65,181.02,96.02
2,4598.95,4799.29,200.34,113.3
3,4966.24,5124.7,158.45,166.95
