key,press_time,release_time,dwell_time,flight_time
s,0.0,73.83,73.83,0.0
e,212.97,341.73,128.76,139.15
c,464.77,589.98,125.21,123.04
u,733.15,843.07,109.92,143.18
r,978.96,1164.64,185.68,135.89
e,1339.8,1435.79,95.99,175.16
p,1542.6,1665.43,122.82,106.81
a,1807.94,1956.15,148.21,142.51
s,2060.43,2136.76,76.33,104.28
s,2311.5,2457.62,146.12,174.75
w,2579.29,2718.14,138.86,121.67
o,2847.74,2970.94,123.2,129.6
r,3090.04,3212.16,122.13,119.1
d,3370.08,3468.46,98.38,157.92
1,3591.42,3712.84,121.42,122.95
2,3816.63,3988.01,171.38,103.79
3,4104.71,4282.46,177.75,116.7
