key,press_time,release_time,dwell_time,flight_time
s,0.0,100.12,100.12,0.0
e,219.87,358.53,138.66,119.74
c,527.95,674.53,146.57,169.42
u,810.83,944.66,133.83,136.3
r,1101.82,1209.13,107.31,157.17
e,1423.48,1516.71,93.23,214.34
p,1651.79,1794.85,143.07,135.08
a,1899.18,2027.43,128.26,104.32
s,2176.73,2351.04,174.32,149.29
s,2413.64,2536.89,123.25,62.6
w,2703.3,2860.34,157.05,166.41
o,2981.42,3057.45,76.03,121.08
r,3204.64,3324.4,119.76,147.19
d,3450.07,3579.0,128.92,125.67
1,3710.14,3864.82,154.68,131.14
2,3999.06,4127.2,128.14,134.24
3,4281.6,4414.58,132.98,154.4
