key,press_time,release_time,dwell_time,flight_time
s,0.0,149.5,149.5,0.0
e,304.5,384.66,80.15,155.0
c,526.45,643.56,117.1,141.8
u,747.46,866.27,118.8,103.91
r,1009.5,1094.36,84.86,143.23
e,1240.57,1351.34,110.77,146.22
p,1464.03,1586.2,122.16,112.69
a,1720.74,1833.87,113.13,134.54
s,1978.81,2081.27,102.47,144.94
s,2179.66,2346.12,166.46,98.38
w,2503.0,2591.14,88.14,156.89
o,2744.63,2821.47,76.84,153.49
r,3008.48,3115.83,107.35,187.01
d,3239.54,3317.24,77.7,123.71
1,3447.66,3602.69,155.03,130.42
2,3678.13,3872.1,193.96,75.44
3,3990.94,4147.95,157.01,118.84
