key,press_time,release_time,dwell_time,flight_time
s,0.0,62.5,62.5,0.0
e,142.87,235.11,92.23,80.37
c,333.07,397.62,64.55,97.96
u,501.06,555.35,54.29,103.44
r,660.93,741.49,80.56,105.59
e,850.83,916.48,65.64,109.34
p,986.62,1073.93,87.31,70.15
a,1170.16,1235.65,65.49,96.23
s,1312.54,1403.99,91.45,76.89
s,1476.28,1551.05,74.76,72.29
w,1658.97,1718.28,59.3,107.93
o,1800.88,1897.25,96.37,82.6
r,1988.97,2072.33,83.35,91.72
d,2169.54,2265.11,95.57,97.21
1,2385.86,2462.27,76.41,120.75
2,2573.19,2657.16,83.97,110.92
3,2765.62,2855.52,89.9,108.46
