key,press_time,release_time,dwell_time,flight_time
s,0.0,57.8,57.8,0.0
e,153.43,216.04,62.61,95.63
c,264.09,344.4,80.31,48.05
u,415.65,482.05,66.4,71.25
r,546.54,593.7,47.16,64.5
e,667.18,727.67,60.49,73.49
p,807.63,882.37,74.74,79.96
a,960.96,1033.54,72.59,78.59
s,1064.9,1122.29,57.39,31.35
s,1215.9,1289.93,74.02,93.62
w,1368.03,1425.84,57.81,78.1
o,1524.99,1585.96,60.97,99.15
r,1674.02,1731.48,57.46,88.06
d,1826.4,1876.92,50.52,94.92
1,1962.24,2042.26,80.02,85.31
2,2118.24,2209.28,91.04,75.98
3,2256.06,2356.52,100.46,46.78
