key,press_time,release_time,dwell_time,flight_time
s,0.0,164.6,164.6,0.0
e,356.66,550.39,193.73,192.06
c,716.5,940.41,223.9,166.11
u,1138.01,1319.04,181.03,197.61
r,1531.41,1775.04,243.62,212.37
e,1930.92,2077.61,146.7,155.88
p,2170.67,2465.09,294.42,93.06
a,2543.9,2721.53,177.64,78.81
s,2944.9,3045.25,100.35,223.37
s,3121.23,3302.5,181.27,75.99
w,3415.18,3545.31,130.13,112.68
o,3641.77,3808.95,167.18,96.46
r,4012.35,4253.03,240.69,203.4
d,4490.91,4684.47,193.56,237.88
1,4850.59,5108.71,258.12,166.12
2,5325.36,5536.56,211.2,216.65
3,5709.87,5929.28,219.41,173.3
