key,press_time,release_time,dwell_time,flight_time
s,0.0,68.38,68.38,0.0
e,141.87,203.1,61.23,73.49
c,312.9,426.43,113.53,109.8
u,483.07,535.94,52.87,56.65
r,612.72,692.5,79.78,76.78
e,765.81,838.6,72.8,73.31
p,946.98,1039.86,92.88,108.37
a,1184.47,1264.01,79.54,144.62
s,1327.88,1392.9,65.03,63.87
s,1461.77,1552.57,90.81,68.87
w,1671.62,1756.02,84.4,119.04
o,1889.54,1971.06,81.52,133.52
r,2060.36,2164.66,104.31,89.3
d,2289.84,2367.82,77.98,125.17
1,2467.43,2593.21,125.78,99.62
2,2693.33,2768.4,75.06,100.12
3,2881.03,2966.5,85.48,112.63
