key,press_time,release_time,dwell_time,flight_time
s,0.0,63.34,63.34,0.0
e,133.44,202.26,68.82,70.11
c,297.52,337.97,40.45,95.26
u,400.74,489.81,89.06,62.77
r,552.95,652.5,99.56,63.14
e,748.37,810.95,62.58,95.86
p,917.2,998.38,81.18,106.25
a,1123.5,1209.87,86.37,125.11
s,1332.48,1372.48,40.0,122.61
s,1433.05,1490.18,57.13,60.57
w,1613.89,1685.89,72.01,123.71
o,1773.39,1865.52,92.13,87.5
r,1948.17,2030.17,82.01,82.64
d,2116.96,2156.96,40.0,86.79
1,2306.7,2405.38,98.68,149.74
2,2458.66,2535.62,76.96,53.28
3,2623.2,2743.75,120.54,87.58
