key,press_time,release_time,dwell_time,flight_time
s,0.0,78.12,78.12,0.0
e,160.38,243.63,83.25,82.26
c,343.46,435.05,91.59,99.84
u,496.57,577.24,80.67,61.52
r,638.21,712.74,74.53,60.97
e,787.38,866.95,79.57,74.64
p,946.78,1030.7,83.92,79.84
a,1124.28,1208.53,84.25,93.58
s,1264.52,1322.17,57.64,55.99
s,1408.4,1465.48,57.08,86.23
w,1541.23,1637.14,95.91,75.75
o,1713.21,1793.68,80.48,76.06
r,1885.85,1979.89,94.04,92.17
d,2042.35,2096.06,53.71,62.46
1,2210.41,2281.9,71.49,114.35
2,2358.46,2443.7,85.24,76.55
3,2545.14,2627.04,81.9,101.44
