key,press_time,release_time,dwell_time,flight_time
s,0.0,73.05,73.05,0.0
e,150.8,240.3,89.49,77.75
c,412.39,512.22,99.83,172.09
u,641.4,756.5,115.1,129.18
r,850.24,933.6,83.35,93.74
e,997.02,1064.67,67.64,63.43
p,1180.0,1269.79,89.79,115.34
a,1317.03,1390.69,73.67,47.24
s,1469.94,1541.06,71.12,79.25
s,1656.7,1723.56,66.86,115.65
w,1790.13,1859.2,69.06,66.57
o,2043.88,2149.96,106.08,184.68
r,2250.22,2311.4,61.18,100.25
d,2430.49,2501.19,70.7,119.09
1,2611.78,2699.19,87.41,110.59
2,2803.7,2902.39,98.69,104.51
3,2998.06,3100.02,101.96,95.67
