key,press_time,release_time,dwell_time,flight_time
s,0.0,105.27,105.27,0.0
e,177.35,260.25,82.9,72.08
c,348.29,443.01,94.72,88.04
u,544.38,646.48,102.1,101.37
r,743.07,832.67,89.6,96.59
e,933.02,1049.04,116.02,100.35
p,1130.44,1262.39,131.95,81.4
a,1384.12,1462.35,78.23,121.73
s,1550.7,1626.39,75.69,88.35
s,1700.85,1772.82,71.98,74.45
w,1829.25,1884.53,55.28,56.43
o,2025.59,2112.07,86.48,141.06
r,2223.07,2320.95,97.88,111.0
d,2357.42,2432.98,75.56,36.47
1,2495.11,2575.9,80.79,62.12
2,2649.56,2731.56,82.0,73.66
3,2795.71,2913.11,117.4,64.16
