key,press_time,release_time,dwell_time,flight_time
s,0.0,96.36,96.36,0.0
e,211.06,288.61,77.55,114.7
c,409.33,467.05,57.72,120.72
u,576.59,655.28,78.68,109.54
r,705.29,807.26,101.97,50.01
e,888.3,974.94,86.65,81.04
p,1056.89,1184.21,127.32,81.95
a,1290.23,1352.52,62.29,106.01
s,1443.64,1519.3,75.66,91.13
s,1602.8,1703.73,100.93,83.49
w,1789.71,1858.89,69.17,85.99
o,1949.93,2019.96,70.03,91.04
r,2140.5,2232.55,92.05,120.54
d,2343.84,2411.78,67.94,111.29
1,2516.57,2621.42,104.85,104.79
2,2704.53,2810.79,106.26,83.1
3,2901.88,2997.15,95.27,91.09
