key,press_time,release_time,dwell_time,flight_time
s,0.0,100.89,100.89,0.0
e,252.26,382.29,130.03,151.37
c,568.52,673.08,104.55,186.24
u,930.03,1016.69,86.66,256.95
r,1182.95,1265.87,82.91,166.27
e,1443.68,1557.08,113.4,177.81
p,1758.33,1901.42,143.08,201.25
a,2069.22,2224.97,155.76,167.8
s,2362.34,2511.16,148.82,137.37
s,2667.76,2773.34,105.58,156.6
w,2905.96,2968.61,62.65,132.62
o,3106.94,3228.48,121.54,138.33
r,3386.98,3507.66,120.68,158.5
d,3676.82,3809.23,132.42,169.15
1,3931.17,4051.53,120.36,121.94
2,4171.75,4320.0,148.25,120.23
3,4507.29,4630.99,123.7,187.28
