key,press_time,release_time,dwell_time,flight_time
s,0.0,55.09,55.09,0.0
e,172.46,279.83,107.37,117.37
c,390.92,479.23,88.31,111.09
u,584.83,647.72,62.88,105.6
r,708.09,789.76,81.67,60.38
e,904.45,987.67,83.22,114.69
p,1077.9,1166.89,89.0,90.23
a,1261.62,1357.54,95.92,94.73
s,1446.07,1492.71,46.64,88.53
s,1623.48,1707.32,83.84,130.77
w,1830.45,1901.55,71.1,123.13
o,1972.36,2066.14,93.78,70.81
r,2173.86,2261.02,87.16,107.72
d,2340.52,2397.76,57.24,79.5
1,2492.07,2582.61,90.55,94.3
2,2686.19,2796.21,110.01,103.58
3,2907.16,2965.6,58.44,110.96
