key,press_time,release_time,dwell_time,flight_time
s,0.0,41.74,41.74,0.0
e,146.95,239.15,92.2,105.21
c,342.37,417.85,75.48,103.22
u,493.86,588.69,94.83,76.01
r,652.9,703.47,50.57,64.2
e,764.52,853.13,88.62,61.05
p,1002.65,1071.18,68.53,149.52
a,1152.71,1249.15,96.44,81.53
s,1354.14,1408.92,54.79,104.98
s,1475.68,1543.99,68.32,66.75
w,1644.38,1688.94,44.56,100.38
o,1767.19,1857.51,90.32,78.25
r,1944.04,2010.74,66.7,86.53
d,2131.59,2200.49,68.9,120.85
1,2278.16,2367.99,89.82,77.68
2,2469.91,2567.01,97.1,101.92
3,2648.81,2736.16,87.35,81.79
