key,press_time,release_time,dwell_time,flight_time
s,0.0,112.8,112.8,0.0
e,276.13,419.87,143.74,163.33
c,548.96,642.32,93.37,129.09
u,762.46,886.6,124.14,120.14
r,991.58,1121.21,129.62,104.98
e,1270.52,1423.38,152.86,149.32
p,1601.76,1678.58,76.82,178.38
a,1799.19,1904.0,104.81,120.62
s,2027.11,2112.46,85.35,123.11
s,2269.94,2365.95,96.01,157.49
w,2458.9,2554.31,95.41,92.94
o,2688.12,2778.83,90.7,133.82
r,2949.66,3022.41,72.75,170.83
d,3113.38,3253.62,140.23,90.98
1,3373.64,3481.95,108.31,120.02
2,3623.47,3751.84,128.37,141.51
3,3869.58,3987.03,117.44,117.74
